,date,temperature_2m
1205,2024-06-02 11:00:00+00:00,22.35
1206,2024-06-02 12:00:00+00:00,23.05
1207,2024-06-02 13:00:00+00:00,25.5
1208,2024-06-02 14:00:00+00:00,26.6
1209,2024-06-02 15:00:00+00:00,28.5
1210,2024-06-02 16:00:00+00:00,29.6
1211,2024-06-02 17:00:00+00:00,28.45
1212,2024-06-02 18:00:00+00:00,27.2
1213,2024-06-02 19:00:00+00:00,28.45
1214,2024-06-02 20:00:00+00:00,29.7
1215,2024-06-02 21:00:00+00:00,29.25
1216,2024-06-02 22:00:00+00:00,29.25
1217,2024-06-02 23:00:00+00:00,29.8
1218,2024-06-03 00:00:00+00:00,29.35
1219,2024-06-03 01:00:00+00:00,28.25
1220,2024-06-03 02:00:00+00:00,26.35
1221,2024-06-03 03:00:00+00:00,25.3
1222,2024-06-03 04:00:00+00:00,25.55
1223,2024-06-03 05:00:00+00:00,25.55
1224,2024-06-03 06:00:00+00:00,25.3
1225,2024-06-03 07:00:00+00:00,24.95
1226,2024-06-03 08:00:00+00:00,24.8
1227,2024-06-03 09:00:00+00:00,24.75
1228,2024-06-03 10:00:00+00:00,25.25
1229,2024-06-03 11:00:00+00:00,25.6
1230,2024-06-03 12:00:00+00:00,25.85
1231,2024-06-03 13:00:00+00:00,26.25
1232,2024-06-03 14:00:00+00:00,27.5
1233,2024-06-03 15:00:00+00:00,28.65
1234,2024-06-03 16:00:00+00:00,29.75
1235,2024-06-03 17:00:00+00:00,30.4
1236,2024-06-03 18:00:00+00:00,31.7
1237,2024-06-03 19:00:00+00:00,32.3
1238,2024-06-03 20:00:00+00:00,32.35
1239,2024-06-03 21:00:00+00:00,32.4
1240,2024-06-03 22:00:00+00:00,31.8
1241,2024-06-03 23:00:00+00:00,23.2
1242,2024-06-04 00:00:00+00:00,24.3
1243,2024-06-04 01:00:00+00:00,28.75
1244,2024-06-04 02:00:00+00:00,28.2
1245,2024-06-04 03:00:00+00:00,27.4
1246,2024-06-04 04:00:00+00:00,25.85
1247,2024-06-04 05:00:00+00:00,24.55
1248,2024-06-04 06:00:00+00:00,24.05
1249,2024-06-04 07:00:00+00:00,23.45
1250,2024-06-04 08:00:00+00:00,23.1
1251,2024-06-04 09:00:00+00:00,23.3
1252,2024-06-04 10:00:00+00:00,23.85
1253,2024-06-04 11:00:00+00:00,24.35
1254,2024-06-04 12:00:00+00:00,25.25
1255,2024-06-04 13:00:00+00:00,26.75
1256,2024-06-04 14:00:00+00:00,27.2
1257,2024-06-04 15:00:00+00:00,29.05
1258,2024-06-04 16:00:00+00:00,30.05
1259,2024-06-04 17:00:00+00:00,31.6
1260,2024-06-04 18:00:00+00:00,32.35
1261,2024-06-04 19:00:00+00:00,33.05
1262,2024-06-04 20:00:00+00:00,33.05
1263,2024-06-04 21:00:00+00:00,32.8
1264,2024-06-04 22:00:00+00:00,32.4
1265,2024-06-04 23:00:00+00:00,32.15
1266,2024-06-05 00:00:00+00:00,31.1
1267,2024-06-05 01:00:00+00:00,26.9
1268,2024-06-05 02:00:00+00:00,27.1
1269,2024-06-05 03:00:00+00:00,27.75
1270,2024-06-05 04:00:00+00:00,28.15
1271,2024-06-05 05:00:00+00:00,27.2
1272,2024-06-05 06:00:00+00:00,26.35
1273,2024-06-05 07:00:00+00:00,26.05
1274,2024-06-05 08:00:00+00:00,26.5
1275,2024-06-05 09:00:00+00:00,26.85
1276,2024-06-05 10:00:00+00:00,26.5
1277,2024-06-05 11:00:00+00:00,26.85
1278,2024-06-05 12:00:00+00:00,26.9
1279,2024-06-05 13:00:00+00:00,25.15
1280,2024-06-05 14:00:00+00:00,25.55
1281,2024-06-05 15:00:00+00:00,25.85
1282,2024-06-05 16:00:00+00:00,27.15
1283,2024-06-05 17:00:00+00:00,28.2
1284,2024-06-05 18:00:00+00:00,29.65
1285,2024-06-05 19:00:00+00:00,30.55
1286,2024-06-05 20:00:00+00:00,31.35
1287,2024-06-05 21:00:00+00:00,31.8
1288,2024-06-05 22:00:00+00:00,31.95
1289,2024-06-05 23:00:00+00:00,31.95
1290,2024-06-06 00:00:00+00:00,31.75
1291,2024-06-06 01:00:00+00:00,28.8
1292,2024-06-06 02:00:00+00:00,26.65
1293,2024-06-06 03:00:00+00:00,25.6
1294,2024-06-06 04:00:00+00:00,26.7
1295,2024-06-06 05:00:00+00:00,24.15
1296,2024-06-06 06:00:00+00:00,23.85
1297,2024-06-06 07:00:00+00:00,23.1
1298,2024-06-06 08:00:00+00:00,22.8
1299,2024-06-06 09:00:00+00:00,22.5
1300,2024-06-06 10:00:00+00:00,22.2
1301,2024-06-06 11:00:00+00:00,21.45
1302,2024-06-06 12:00:00+00:00,21.7
1303,2024-06-06 13:00:00+00:00,23.55
1304,2024-06-06 14:00:00+00:00,25.3
1305,2024-06-06 15:00:00+00:00,27.05
1306,2024-06-06 16:00:00+00:00,28.55
1307,2024-06-06 17:00:00+00:00,29.7
1308,2024-06-06 18:00:00+00:00,30.6
1309,2024-06-06 19:00:00+00:00,31.3
1310,2024-06-06 20:00:00+00:00,31.9
1311,2024-06-06 21:00:00+00:00,32.2
1312,2024-06-06 22:00:00+00:00,32.15
1313,2024-06-06 23:00:00+00:00,31.85
1314,2024-06-07 00:00:00+00:00,30.75
1315,2024-06-07 01:00:00+00:00,28.1
1316,2024-06-07 02:00:00+00:00,25.4
1317,2024-06-07 03:00:00+00:00,24.3
1318,2024-06-07 04:00:00+00:00,24.0
1319,2024-06-07 05:00:00+00:00,23.3
1320,2024-06-07 06:00:00+00:00,22.8
1321,2024-06-07 07:00:00+00:00,22.5
1322,2024-06-07 08:00:00+00:00,22.0
1323,2024-06-07 09:00:00+00:00,21.95
1324,2024-06-07 10:00:00+00:00,22.05
1325,2024-06-07 11:00:00+00:00,21.15
1326,2024-06-07 12:00:00+00:00,21.95
1327,2024-06-07 13:00:00+00:00,24.15
1328,2024-06-07 14:00:00+00:00,26.2
1329,2024-06-07 15:00:00+00:00,28.25
1330,2024-06-07 16:00:00+00:00,29.75
1331,2024-06-07 17:00:00+00:00,30.75
1332,2024-06-07 18:00:00+00:00,31.5
1333,2024-06-07 19:00:00+00:00,32.05
1334,2024-06-07 20:00:00+00:00,32.45
1335,2024-06-07 21:00:00+00:00,32.75
1336,2024-06-07 22:00:00+00:00,33.0
1337,2024-06-07 23:00:00+00:00,32.85
1338,2024-06-08 00:00:00+00:00,32.05
1339,2024-06-08 01:00:00+00:00,29.85
1340,2024-06-08 02:00:00+00:00,28.05
1341,2024-06-08 03:00:00+00:00,27.6
1342,2024-06-08 04:00:00+00:00,27.0
1343,2024-06-08 05:00:00+00:00,26.35
1344,2024-06-08 06:00:00+00:00,26.2
1345,2024-06-08 07:00:00+00:00,25.85
1346,2024-06-08 08:00:00+00:00,25.2
1347,2024-06-08 09:00:00+00:00,24.35
1348,2024-06-08 10:00:00+00:00,23.35
1349,2024-06-08 11:00:00+00:00,22.75
1350,2024-06-08 12:00:00+00:00,23.2
1351,2024-06-08 13:00:00+00:00,24.95
1352,2024-06-08 14:00:00+00:00,26.7
1353,2024-06-08 15:00:00+00:00,28.15
1354,2024-06-08 16:00:00+00:00,29.5
1355,2024-06-08 17:00:00+00:00,30.65
1356,2024-06-08 18:00:00+00:00,31.7
1357,2024-06-08 19:00:00+00:00,32.35
1358,2024-06-08 20:00:00+00:00,33.0
1359,2024-06-08 21:00:00+00:00,33.3
1360,2024-06-08 22:00:00+00:00,33.25
1361,2024-06-08 23:00:00+00:00,32.65
1362,2024-06-09 00:00:00+00:00,31.4
1363,2024-06-09 01:00:00+00:00,29.4
1364,2024-06-09 02:00:00+00:00,28.05
1365,2024-06-09 03:00:00+00:00,27.25
1366,2024-06-09 04:00:00+00:00,26.35
1367,2024-06-09 05:00:00+00:00,25.55
1368,2024-06-09 06:00:00+00:00,24.75
1369,2024-06-09 07:00:00+00:00,24.1
1370,2024-06-09 08:00:00+00:00,23.65
1371,2024-06-09 09:00:00+00:00,23.1
1372,2024-06-09 10:00:00+00:00,22.8
1373,2024-06-09 11:00:00+00:00,22.65
1374,2024-06-09 12:00:00+00:00,23.0
1375,2024-06-09 13:00:00+00:00,24.95
1376,2024-06-09 14:00:00+00:00,26.75
1377,2024-06-09 15:00:00+00:00,28.3
1378,2024-06-09 16:00:00+00:00,29.4
1379,2024-06-09 17:00:00+00:00,30.65
1380,2024-06-09 18:00:00+00:00,31.5
1381,2024-06-09 19:00:00+00:00,32.2
1382,2024-06-09 20:00:00+00:00,32.6
1383,2024-06-09 21:00:00+00:00,32.85
1384,2024-06-09 22:00:00+00:00,32.75
1385,2024-06-09 23:00:00+00:00,32.15
1386,2024-06-10 00:00:00+00:00,31.1
1387,2024-06-10 01:00:00+00:00,30.55
1388,2024-06-10 02:00:00+00:00,28.05
1389,2024-06-10 03:00:00+00:00,27.15
1390,2024-06-10 04:00:00+00:00,26.25
1391,2024-06-10 05:00:00+00:00,25.75
1392,2024-06-10 06:00:00+00:00,25.35
1393,2024-06-10 07:00:00+00:00,25.0
1394,2024-06-10 08:00:00+00:00,24.5
1395,2024-06-10 09:00:00+00:00,23.95
1396,2024-06-10 10:00:00+00:00,23.25
1397,2024-06-10 11:00:00+00:00,22.95
1398,2024-06-10 12:00:00+00:00,23.75
1399,2024-06-10 13:00:00+00:00,25.45
1400,2024-06-10 14:00:00+00:00,26.75
1401,2024-06-10 15:00:00+00:00,28.05
1402,2024-06-10 16:00:00+00:00,28.7
1403,2024-06-10 17:00:00+00:00,26.05
1404,2024-06-10 18:00:00+00:00,28.9
1405,2024-06-10 19:00:00+00:00,30.45
1406,2024-06-10 20:00:00+00:00,30.9
1407,2024-06-10 21:00:00+00:00,31.4
1408,2024-06-10 22:00:00+00:00,31.65
1409,2024-06-10 23:00:00+00:00,31.15
1410,2024-06-11 00:00:00+00:00,28.6
1411,2024-06-11 01:00:00+00:00,29.2
1412,2024-06-11 02:00:00+00:00,27.45
1413,2024-06-11 03:00:00+00:00,26.45
1414,2024-06-11 04:00:00+00:00,26.0
1415,2024-06-11 05:00:00+00:00,25.3
1416,2024-06-11 06:00:00+00:00,24.55
1417,2024-06-11 07:00:00+00:00,24.05
1418,2024-06-11 08:00:00+00:00,23.6
1419,2024-06-11 09:00:00+00:00,23.2
1420,2024-06-11 10:00:00+00:00,22.95
1421,2024-06-11 11:00:00+00:00,22.9
1422,2024-06-11 12:00:00+00:00,23.35
1423,2024-06-11 13:00:00+00:00,24.85
1424,2024-06-11 14:00:00+00:00,26.65
1425,2024-06-11 15:00:00+00:00,28.0
1426,2024-06-11 16:00:00+00:00,29.15
1427,2024-06-11 17:00:00+00:00,30.15
1428,2024-06-11 18:00:00+00:00,31.0
1429,2024-06-11 19:00:00+00:00,31.5
1430,2024-06-11 20:00:00+00:00,31.75
1431,2024-06-11 21:00:00+00:00,32.0
1432,2024-06-11 22:00:00+00:00,31.8
1433,2024-06-11 23:00:00+00:00,25.35
1434,2024-06-12 00:00:00+00:00,26.4
1435,2024-06-12 01:00:00+00:00,25.95
1436,2024-06-12 02:00:00+00:00,25.9
1437,2024-06-12 03:00:00+00:00,25.0
1438,2024-06-12 04:00:00+00:00,24.55
1439,2024-06-12 05:00:00+00:00,23.85
1440,2024-06-12 06:00:00+00:00,23.2
1441,2024-06-12 07:00:00+00:00,22.75
1442,2024-06-12 08:00:00+00:00,22.5
1443,2024-06-12 09:00:00+00:00,22.45
1444,2024-06-12 10:00:00+00:00,22.35
1445,2024-06-12 11:00:00+00:00,22.6
1446,2024-06-12 12:00:00+00:00,22.25
1447,2024-06-12 13:00:00+00:00,24.1
1448,2024-06-12 14:00:00+00:00,24.9
1449,2024-06-12 15:00:00+00:00,26.85
1450,2024-06-12 16:00:00+00:00,27.95
1451,2024-06-12 17:00:00+00:00,28.45
1452,2024-06-12 18:00:00+00:00,28.75
1453,2024-06-12 19:00:00+00:00,29.8
1454,2024-06-12 20:00:00+00:00,30.45
1455,2024-06-12 21:00:00+00:00,30.8
1456,2024-06-12 22:00:00+00:00,30.85
1457,2024-06-12 23:00:00+00:00,30.75
1458,2024-06-13 00:00:00+00:00,30.35
1459,2024-06-13 01:00:00+00:00,28.65
1460,2024-06-13 02:00:00+00:00,27.4
1461,2024-06-13 03:00:00+00:00,26.7
1462,2024-06-13 04:00:00+00:00,25.7
1463,2024-06-13 05:00:00+00:00,24.8
1464,2024-06-13 06:00:00+00:00,24.1
1465,2024-06-13 07:00:00+00:00,23.65
1466,2024-06-13 08:00:00+00:00,23.45
1467,2024-06-13 09:00:00+00:00,23.75
1468,2024-06-13 10:00:00+00:00,23.05
1469,2024-06-13 11:00:00+00:00,22.95
1470,2024-06-13 12:00:00+00:00,23.35
1471,2024-06-13 13:00:00+00:00,24.95
1472,2024-06-13 14:00:00+00:00,26.6
1473,2024-06-13 15:00:00+00:00,28.45
1474,2024-06-13 16:00:00+00:00,29.8
1475,2024-06-13 17:00:00+00:00,30.65
1476,2024-06-13 18:00:00+00:00,31.15
1477,2024-06-13 19:00:00+00:00,31.7
1478,2024-06-13 20:00:00+00:00,32.05
1479,2024-06-13 21:00:00+00:00,32.4
1480,2024-06-13 22:00:00+00:00,32.85
1481,2024-06-13 23:00:00+00:00,32.75
1482,2024-06-14 00:00:00+00:00,31.4
1483,2024-06-14 01:00:00+00:00,29.2
1484,2024-06-14 02:00:00+00:00,27.5
1485,2024-06-14 03:00:00+00:00,26.5
1486,2024-06-14 04:00:00+00:00,25.6
1487,2024-06-14 05:00:00+00:00,25.25
1488,2024-06-14 06:00:00+00:00,24.8
1489,2024-06-14 07:00:00+00:00,24.1
1490,2024-06-14 08:00:00+00:00,23.7
1491,2024-06-14 09:00:00+00:00,23.3
1492,2024-06-14 10:00:00+00:00,22.85
1493,2024-06-14 11:00:00+00:00,22.35
1494,2024-06-14 12:00:00+00:00,23.25
1495,2024-06-14 13:00:00+00:00,25.7
1496,2024-06-14 14:00:00+00:00,27.45
1497,2024-06-14 15:00:00+00:00,29.05
1498,2024-06-14 16:00:00+00:00,29.9
1499,2024-06-14 17:00:00+00:00,30.85
1500,2024-06-14 18:00:00+00:00,31.8
1501,2024-06-14 19:00:00+00:00,32.25
1502,2024-06-14 20:00:00+00:00,32.75
1503,2024-06-14 21:00:00+00:00,33.0
1504,2024-06-14 22:00:00+00:00,32.9
1505,2024-06-14 23:00:00+00:00,32.7
1506,2024-06-15 00:00:00+00:00,31.8
1507,2024-06-15 01:00:00+00:00,29.4
1508,2024-06-15 02:00:00+00:00,28.1
1509,2024-06-15 03:00:00+00:00,27.3
1510,2024-06-15 04:00:00+00:00,26.8
1511,2024-06-15 05:00:00+00:00,25.9
1512,2024-06-15 06:00:00+00:00,24.9
1513,2024-06-15 07:00:00+00:00,24.45
1514,2024-06-15 08:00:00+00:00,24.2
1515,2024-06-15 09:00:00+00:00,24.05
1516,2024-06-15 10:00:00+00:00,23.35
1517,2024-06-15 11:00:00+00:00,22.95
1518,2024-06-15 12:00:00+00:00,23.65
1519,2024-06-15 13:00:00+00:00,25.6
1520,2024-06-15 14:00:00+00:00,27.35
1521,2024-06-15 15:00:00+00:00,28.85
1522,2024-06-15 16:00:00+00:00,30.35
1523,2024-06-15 17:00:00+00:00,31.35
1524,2024-06-15 18:00:00+00:00,32.0
1525,2024-06-15 19:00:00+00:00,32.85
1526,2024-06-15 20:00:00+00:00,33.4
1527,2024-06-15 21:00:00+00:00,33.95
1528,2024-06-15 22:00:00+00:00,34.05
1529,2024-06-15 23:00:00+00:00,32.3
1530,2024-06-16 00:00:00+00:00,31.5
1531,2024-06-16 01:00:00+00:00,29.55
1532,2024-06-16 02:00:00+00:00,28.45
1533,2024-06-16 03:00:00+00:00,28.0
1534,2024-06-16 04:00:00+00:00,27.55
1535,2024-06-16 05:00:00+00:00,26.75
1536,2024-06-16 06:00:00+00:00,25.85
1537,2024-06-16 07:00:00+00:00,25.0
1538,2024-06-16 08:00:00+00:00,24.4
1539,2024-06-16 09:00:00+00:00,23.95
1540,2024-06-16 10:00:00+00:00,23.7
1541,2024-06-16 11:00:00+00:00,23.4
1542,2024-06-16 12:00:00+00:00,23.7
1543,2024-06-16 13:00:00+00:00,25.6
1544,2024-06-16 14:00:00+00:00,27.55
1545,2024-06-16 15:00:00+00:00,29.05
1546,2024-06-16 16:00:00+00:00,30.4
1547,2024-06-16 17:00:00+00:00,31.6
1548,2024-06-16 18:00:00+00:00,32.55
1549,2024-06-16 19:00:00+00:00,33.35
1550,2024-06-16 20:00:00+00:00,34.1
1551,2024-06-16 21:00:00+00:00,34.45
1552,2024-06-16 22:00:00+00:00,34.45
1553,2024-06-16 23:00:00+00:00,32.7
1554,2024-06-17 00:00:00+00:00,32.45
1555,2024-06-17 01:00:00+00:00,30.75
1556,2024-06-17 02:00:00+00:00,29.2
1557,2024-06-17 03:00:00+00:00,28.6
1558,2024-06-17 04:00:00+00:00,28.2
1559,2024-06-17 05:00:00+00:00,27.3
1560,2024-06-17 06:00:00+00:00,26.7
1561,2024-06-17 07:00:00+00:00,26.4
1562,2024-06-17 08:00:00+00:00,26.3
1563,2024-06-17 09:00:00+00:00,26.0
1564,2024-06-17 10:00:00+00:00,25.55
1565,2024-06-17 11:00:00+00:00,25.1
1566,2024-06-17 12:00:00+00:00,25.05
1567,2024-06-17 13:00:00+00:00,27.4
1568,2024-06-17 14:00:00+00:00,28.2
1569,2024-06-17 15:00:00+00:00,29.65
1570,2024-06-17 16:00:00+00:00,31.2
1571,2024-06-17 17:00:00+00:00,32.25
1572,2024-06-17 18:00:00+00:00,32.8
1573,2024-06-17 19:00:00+00:00,33.3
1574,2024-06-17 20:00:00+00:00,28.2
1575,2024-06-17 21:00:00+00:00,29.7
1576,2024-06-17 22:00:00+00:00,30.85
1577,2024-06-17 23:00:00+00:00,29.45
1578,2024-06-18 00:00:00+00:00,28.85
1579,2024-06-18 01:00:00+00:00,28.15
1580,2024-06-18 02:00:00+00:00,26.85
1581,2024-06-18 03:00:00+00:00,26.35
1582,2024-06-18 04:00:00+00:00,26.0
1583,2024-06-18 05:00:00+00:00,25.6
1584,2024-06-18 06:00:00+00:00,25.2
1585,2024-06-18 07:00:00+00:00,24.9
1586,2024-06-18 08:00:00+00:00,24.7
1587,2024-06-18 09:00:00+00:00,24.6
1588,2024-06-18 10:00:00+00:00,24.4
1589,2024-06-18 11:00:00+00:00,24.1
1590,2024-06-18 12:00:00+00:00,24.0
1591,2024-06-18 13:00:00+00:00,25.65
1592,2024-06-18 14:00:00+00:00,27.1
1593,2024-06-18 15:00:00+00:00,28.75
1594,2024-06-18 16:00:00+00:00,30.35
1595,2024-06-18 17:00:00+00:00,31.6
1596,2024-06-18 18:00:00+00:00,32.2
1597,2024-06-18 19:00:00+00:00,31.45
1598,2024-06-18 20:00:00+00:00,31.8
1599,2024-06-18 21:00:00+00:00,31.5
1600,2024-06-18 22:00:00+00:00,31.4
1601,2024-06-18 23:00:00+00:00,31.6
1602,2024-06-19 00:00:00+00:00,30.8
1603,2024-06-19 01:00:00+00:00,27.9
1604,2024-06-19 02:00:00+00:00,27.25
1605,2024-06-19 03:00:00+00:00,27.0
1606,2024-06-19 04:00:00+00:00,26.4
1607,2024-06-19 05:00:00+00:00,25.85
1608,2024-06-19 06:00:00+00:00,25.35
1609,2024-06-19 07:00:00+00:00,25.05
1610,2024-06-19 08:00:00+00:00,24.7
1611,2024-06-19 09:00:00+00:00,24.5
1612,2024-06-19 10:00:00+00:00,24.4
1613,2024-06-19 11:00:00+00:00,24.4
1614,2024-06-19 12:00:00+00:00,24.3
1615,2024-06-19 13:00:00+00:00,24.8
1616,2024-06-19 14:00:00+00:00,25.25
1617,2024-06-19 15:00:00+00:00,24.8
1618,2024-06-19 16:00:00+00:00,24.7
1619,2024-06-19 17:00:00+00:00,24.9
1620,2024-06-19 18:00:00+00:00,24.6
1621,2024-06-19 19:00:00+00:00,24.85
1622,2024-06-19 20:00:00+00:00,25.95
1623,2024-06-19 21:00:00+00:00,28.35
1624,2024-06-19 22:00:00+00:00,28.25
1625,2024-06-19 23:00:00+00:00,29.6
1626,2024-06-20 00:00:00+00:00,27.85
1627,2024-06-20 01:00:00+00:00,25.4
1628,2024-06-20 02:00:00+00:00,24.9
1629,2024-06-20 03:00:00+00:00,24.8
1630,2024-06-20 04:00:00+00:00,24.85
1631,2024-06-20 05:00:00+00:00,24.8
1632,2024-06-20 06:00:00+00:00,24.55
1633,2024-06-20 07:00:00+00:00,24.25
1634,2024-06-20 08:00:00+00:00,23.95
1635,2024-06-20 09:00:00+00:00,23.85
1636,2024-06-20 10:00:00+00:00,23.8
1637,2024-06-20 11:00:00+00:00,23.8
1638,2024-06-20 12:00:00+00:00,24.0
1639,2024-06-20 13:00:00+00:00,25.7
1640,2024-06-20 14:00:00+00:00,27.0
1641,2024-06-20 15:00:00+00:00,28.35
1642,2024-06-20 16:00:00+00:00,29.0
1643,2024-06-20 17:00:00+00:00,30.05
1644,2024-06-20 18:00:00+00:00,31.3
1645,2024-06-20 19:00:00+00:00,31.95
1646,2024-06-20 20:00:00+00:00,32.75
1647,2024-06-20 21:00:00+00:00,30.0
1648,2024-06-20 22:00:00+00:00,30.55
1649,2024-06-20 23:00:00+00:00,29.8
1650,2024-06-21 00:00:00+00:00,29.45
1651,2024-06-21 01:00:00+00:00,29.25
1652,2024-06-21 02:00:00+00:00,27.4
1653,2024-06-21 03:00:00+00:00,27.0
1654,2024-06-21 04:00:00+00:00,26.5
1655,2024-06-21 05:00:00+00:00,25.8
1656,2024-06-21 06:00:00+00:00,25.15
1657,2024-06-21 07:00:00+00:00,24.5
1658,2024-06-21 08:00:00+00:00,24.1
1659,2024-06-21 09:00:00+00:00,24.05
1660,2024-06-21 10:00:00+00:00,23.85
1661,2024-06-21 11:00:00+00:00,23.65
1662,2024-06-21 12:00:00+00:00,23.75
1663,2024-06-21 13:00:00+00:00,25.6
1664,2024-06-21 14:00:00+00:00,27.2
1665,2024-06-21 15:00:00+00:00,28.55
1666,2024-06-21 16:00:00+00:00,29.85
1667,2024-06-21 17:00:00+00:00,30.85
1668,2024-06-21 18:00:00+00:00,31.65
1669,2024-06-21 19:00:00+00:00,32.4
1670,2024-06-21 20:00:00+00:00,32.85
1671,2024-06-21 21:00:00+00:00,29.0
1672,2024-06-21 22:00:00+00:00,30.55
1673,2024-06-21 23:00:00+00:00,31.05
1674,2024-06-22 00:00:00+00:00,30.15
1675,2024-06-22 01:00:00+00:00,29.35
1676,2024-06-22 02:00:00+00:00,28.05
1677,2024-06-22 03:00:00+00:00,26.75
1678,2024-06-22 04:00:00+00:00,26.15
1679,2024-06-22 05:00:00+00:00,25.9
1680,2024-06-22 06:00:00+00:00,25.55
1681,2024-06-22 07:00:00+00:00,24.85
1682,2024-06-22 08:00:00+00:00,24.25
1683,2024-06-22 09:00:00+00:00,23.85
1684,2024-06-22 10:00:00+00:00,23.5
1685,2024-06-22 11:00:00+00:00,23.15
1686,2024-06-22 12:00:00+00:00,23.65
1687,2024-06-22 13:00:00+00:00,25.5
1688,2024-06-22 14:00:00+00:00,27.4
1689,2024-06-22 15:00:00+00:00,28.85
1690,2024-06-22 16:00:00+00:00,30.2
1691,2024-06-22 17:00:00+00:00,31.25
1692,2024-06-22 18:00:00+00:00,31.75
1693,2024-06-22 19:00:00+00:00,32.2
1694,2024-06-22 20:00:00+00:00,32.5
1695,2024-06-22 21:00:00+00:00,32.8
1696,2024-06-22 22:00:00+00:00,32.85
1697,2024-06-22 23:00:00+00:00,32.55
1698,2024-06-23 00:00:00+00:00,31.8
1699,2024-06-23 01:00:00+00:00,30.55
1700,2024-06-23 02:00:00+00:00,28.95
1701,2024-06-23 03:00:00+00:00,28.1
1702,2024-06-23 04:00:00+00:00,27.3
1703,2024-06-23 05:00:00+00:00,27.0
1704,2024-06-23 06:00:00+00:00,26.05
1705,2024-06-23 07:00:00+00:00,25.25
1706,2024-06-23 08:00:00+00:00,24.55
1707,2024-06-23 09:00:00+00:00,23.65
1708,2024-06-23 10:00:00+00:00,23.2
1709,2024-06-23 11:00:00+00:00,22.9
1710,2024-06-23 12:00:00+00:00,23.6
1711,2024-06-23 13:00:00+00:00,25.3
1712,2024-06-23 14:00:00+00:00,26.95
1713,2024-06-23 15:00:00+00:00,28.5
1714,2024-06-23 16:00:00+00:00,30.15
1715,2024-06-23 17:00:00+00:00,31.55
1716,2024-06-23 18:00:00+00:00,32.4
1717,2024-06-23 19:00:00+00:00,33.05
1718,2024-06-23 20:00:00+00:00,33.45
1719,2024-06-23 21:00:00+00:00,33.55
1720,2024-06-23 22:00:00+00:00,33.85
1721,2024-06-23 23:00:00+00:00,33.9
1722,2024-06-24 00:00:00+00:00,33.1
1723,2024-06-24 01:00:00+00:00,31.45
1724,2024-06-24 02:00:00+00:00,30.05
1725,2024-06-24 03:00:00+00:00,28.6
1726,2024-06-24 04:00:00+00:00,27.7
1727,2024-06-24 05:00:00+00:00,27.1
1728,2024-06-24 06:00:00+00:00,26.6
1729,2024-06-24 07:00:00+00:00,26.05
1730,2024-06-24 08:00:00+00:00,25.5
1731,2024-06-24 09:00:00+00:00,25.05
1732,2024-06-24 10:00:00+00:00,24.8
1733,2024-06-24 11:00:00+00:00,24.5
1734,2024-06-24 12:00:00+00:00,24.8
1735,2024-06-24 13:00:00+00:00,26.45
1736,2024-06-24 14:00:00+00:00,28.25
1737,2024-06-24 15:00:00+00:00,29.8
1738,2024-06-24 16:00:00+00:00,31.25
1739,2024-06-24 17:00:00+00:00,32.35
1740,2024-06-24 18:00:00+00:00,33.35
1741,2024-06-24 19:00:00+00:00,33.65
1742,2024-06-24 20:00:00+00:00,34.15
1743,2024-06-24 21:00:00+00:00,34.2
1744,2024-06-24 22:00:00+00:00,34.05
1745,2024-06-24 23:00:00+00:00,33.4
1746,2024-06-25 00:00:00+00:00,31.15
1747,2024-06-25 01:00:00+00:00,30.9
1748,2024-06-25 02:00:00+00:00,29.65
1749,2024-06-25 03:00:00+00:00,28.8
1750,2024-06-25 04:00:00+00:00,28.2
1751,2024-06-25 05:00:00+00:00,27.75
1752,2024-06-25 06:00:00+00:00,27.2
1753,2024-06-25 07:00:00+00:00,26.65
1754,2024-06-25 08:00:00+00:00,26.15
1755,2024-06-25 09:00:00+00:00,25.7
1756,2024-06-25 10:00:00+00:00,25.5
1757,2024-06-25 11:00:00+00:00,25.55
1758,2024-06-25 12:00:00+00:00,26.05
1759,2024-06-25 13:00:00+00:00,27.0
1760,2024-06-25 14:00:00+00:00,28.5
1761,2024-06-25 15:00:00+00:00,29.95
1762,2024-06-25 16:00:00+00:00,31.35
1763,2024-06-25 17:00:00+00:00,32.65
1764,2024-06-25 18:00:00+00:00,33.65
1765,2024-06-25 19:00:00+00:00,34.25
1766,2024-06-25 20:00:00+00:00,34.7
1767,2024-06-25 21:00:00+00:00,34.65
1768,2024-06-25 22:00:00+00:00,34.45
1769,2024-06-25 23:00:00+00:00,34.15
1770,2024-06-26 00:00:00+00:00,31.95
1771,2024-06-26 01:00:00+00:00,32.05
1772,2024-06-26 02:00:00+00:00,30.55
1773,2024-06-26 03:00:00+00:00,29.85
1774,2024-06-26 04:00:00+00:00,29.3
1775,2024-06-26 05:00:00+00:00,28.6
1776,2024-06-26 06:00:00+00:00,27.85
1777,2024-06-26 07:00:00+00:00,27.1
1778,2024-06-26 08:00:00+00:00,26.55
1779,2024-06-26 09:00:00+00:00,26.15
1780,2024-06-26 10:00:00+00:00,25.9
1781,2024-06-26 11:00:00+00:00,25.7
1782,2024-06-26 12:00:00+00:00,25.85
1783,2024-06-26 13:00:00+00:00,27.6
1784,2024-06-26 14:00:00+00:00,29.05
1785,2024-06-26 15:00:00+00:00,30.2
1786,2024-06-26 16:00:00+00:00,31.55
